
Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,198,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0
1,198,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0
2,198,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0
3,198,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0
4,198,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0
5,198,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0
6,198,2,2,0,2,0,0,0,0,2,1,1,0,0,0,0
7,197,3,3,1,2,1,1,0,1,2,1,1,0,0,0,0
8,197,3,3,1,2,0,0,0,1,2,1,1,0,0,0,0
9,197,3,3,1,2,0,0,0,1,2,1,1,0,0,0,0
10,197,3,3,1,2,0,0,0,0,3,1,1,0,0,0,0
11,196,4,4,2,2,1,1,0,1,3,1,1,0,0,0,0
12,196,4,4,2,2,0,0,0,1,3,1,2,0,0,0,0
13,195,5,5,2,3,1,0,1,2,3,1,2,0,0,0,0
14,195,3,5,2,3,0,0,0,1,2,0,1,2,0,2,0
15,195,3,5,2,3,0,0,0,1,2,0,1,2,0,2,0
16,195,3,5,2,3,0,0,0,0,3,1,1,2,0,2,0
17,195,3,5,2,3,0,0,0,0,3,1,1,2,0,2,0
18,195,3,5,2,3,0,0,0,0,3,2,1,2,0,2,0
19,195,3,5,2,3,0,0,0,0,3,2,1,2,0,2,0
20,194,3,6,2,4,1,0,1,1,2,2,0,3,1,2,0
21,194,3,6,2,4,0,0,0,1,2,2,0,3,1,2,0
22,194,3,6,2,4,0,0,0,1,2,2,0,3,1,2,0
23,193,3,6,2,4,0,0,0,1,2,2,0,3,1,2,1
24,194,2,6,2,4,0,0,0,0,2,1,0,4,2,2,1
25,194,2,6,2,4,0,0,0,0,2,1,0,4,2,2,1
26,192,3,8,3,5,2,1,1,2,1,1,0,5,2,3,1
27,192,3,8,3,5,0,0,0,2,1,1,0,5,2,3,1
28,192,3,8,3,5,0,0,0,2,1,1,0,5,2,3,1
